Cadastrado - Ability | 1 - Stench - Fedor
Cadastrado - Pokemon Egg Groups | Pokemon ID: 2 - Egg Group ID: 1
Cadastrado - Pokemon Egg Groups | Pokemon ID: 2 - Egg Group ID: 7

Cadastrado - Pokemon Generation | Pokemon ID: 2 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 2 - Habitat ID: 3

Cadastrado - Pokemon Shape | Pokemon ID: 2 - Shape ID: 8

Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 1 - Pokemon Id To: 2 - Pokemon Evolution: 1
Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 2 - Pokemon Id To: 3 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 3 / 151 - Venusaur

Cadastrado - Pokemon Ability | Pokemon ID: 3 - Ability Id: 65 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 3 - Ability Id: 34 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 3 - Stat ID: 1 - Base Stat: 80 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 3 - Stat ID: 2 - Base Stat: 82 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 3 - Stat ID: 3 - Base Stat: 83 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 3 - Stat ID: 4 - Base Stat: 100 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 3 - Stat ID: 5 - Base Stat: 100 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 3 - Stat ID: 6 - Base Stat: 80 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 3 - Color ID: 5

Cadastrado - Pokemon Egg Groups | Pokemon ID: 3 - Egg Group ID: 1
Cadastrado - Pokemon Egg Groups | Pokemon ID: 3 - Egg Group ID: 7

Cadastrado - Pokemon Generation | Pokemon ID: 3 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 3 - Habitat ID: 3

Cadastrado - Pokemon Shape | Pokemon ID: 3 - Shape ID: 8

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 1 - Pokemon Id To: 2 - Pokemon Evolution: 1
Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 2 - Pokemon Id To: 3 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 4 / 151 - Charmander

Cadastrado - Pokemon Ability | Pokemon ID: 4 - Ability Id: 66 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 4 - Ability Id: 94 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 4 - Stat ID: 1 - Base Stat: 39 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 4 - Stat ID: 2 - Base Stat: 52 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 4 - Stat ID: 3 - Base Stat: 43 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 4 - Stat ID: 4 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 4 - Stat ID: 5 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 4 - Stat ID: 6 - Base Stat: 65 - Effort: 1

Cadastrado - Pokemon Color | Pokemon ID: 4 - Color ID: 8

Cadastrado - Pokemon Egg Groups | Pokemon ID: 4 - Egg Group ID: 1
Cadastrado - Pokemon Egg Groups | Pokemon ID: 4 - Egg Group ID: 14

Cadastrado - Pokemon Generation | Pokemon ID: 4 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 4 - Habitat ID: 4

Cadastrado - Pokemon Shape | Pokemon ID: 4 - Shape ID: 6

Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 4 - Pokemon Id To: 5 - Pokemon Evolution: 1
Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 5 - Pokemon Id To: 6 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 5 / 151 - Charmeleon

Cadastrado - Pokemon Ability | Pokemon ID: 5 - Ability Id: 66 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 5 - Ability Id: 94 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 5 - Stat ID: 1 - Base Stat: 58 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 5 - Stat ID: 2 - Base Stat: 64 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 5 - Stat ID: 3 - Base Stat: 58 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 5 - Stat ID: 4 - Base Stat: 80 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 5 - Stat ID: 5 - Base Stat: 65 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 5 - Stat ID: 6 - Base Stat: 80 - Effort: 1

Cadastrado - Pokemon Color | Pokemon ID: 5 - Color ID: 8

Cadastrado - Pokemon Egg Groups | Pokemon ID: 5 - Egg Group ID: 1
Cadastrado - Pokemon Egg Groups | Pokemon ID: 5 - Egg Group ID: 14

Cadastrado - Pokemon Generation | Pokemon ID: 5 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 5 - Habitat ID: 4

Cadastrado - Pokemon Shape | Pokemon ID: 5 - Shape ID: 6

Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 4 - Pokemon Id To: 5 - Pokemon Evolution: 1
Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 5 - Pokemon Id To: 6 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 6 / 151 - Charizard

Cadastrado - Pokemon Ability | Pokemon ID: 6 - Ability Id: 66 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 6 - Ability Id: 94 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 6 - Stat ID: 1 - Base Stat: 78 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 6 - Stat ID: 2 - Base Stat: 84 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 6 - Stat ID: 3 - Base Stat: 78 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 6 - Stat ID: 4 - Base Stat: 109 - Effort: 3
Cadastrado - Pokemon Stat | Pokemon ID: 6 - Stat ID: 5 - Base Stat: 85 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 6 - Stat ID: 6 - Base Stat: 100 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 6 - Color ID: 8

Cadastrado - Pokemon Egg Groups | Pokemon ID: 6 - Egg Group ID: 1
Cadastrado - Pokemon Egg Groups | Pokemon ID: 6 - Egg Group ID: 14

Cadastrado - Pokemon Generation | Pokemon ID: 6 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 6 - Habitat ID: 4

Cadastrado - Pokemon Shape | Pokemon ID: 6 - Shape ID: 6

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 4 - Pokemon Id To: 5 - Pokemon Evolution: 1
Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 5 - Pokemon Id To: 6 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 7 / 151 - Squirtle

Cadastrado - Pokemon Ability | Pokemon ID: 7 - Ability Id: 67 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 7 - Ability Id: 44 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 7 - Stat ID: 1 - Base Stat: 44 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 7 - Stat ID: 2 - Base Stat: 48 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 7 - Stat ID: 3 - Base Stat: 65 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 7 - Stat ID: 4 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 7 - Stat ID: 5 - Base Stat: 64 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 7 - Stat ID: 6 - Base Stat: 43 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 7 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 7 - Egg Group ID: 1
Cadastrado - Pokemon Egg Groups | Pokemon ID: 7 - Egg Group ID: 2

Cadastrado - Pokemon Generation | Pokemon ID: 7 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 7 - Habitat ID: 9

Cadastrado - Pokemon Shape | Pokemon ID: 7 - Shape ID: 6

Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 7 - Pokemon Id To: 8 - Pokemon Evolution: 1
Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 8 - Pokemon Id To: 9 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 8 / 151 - Wartortle

Cadastrado - Pokemon Ability | Pokemon ID: 8 - Ability Id: 67 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 8 - Ability Id: 44 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 8 - Stat ID: 1 - Base Stat: 59 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 8 - Stat ID: 2 - Base Stat: 63 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 8 - Stat ID: 3 - Base Stat: 80 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 8 - Stat ID: 4 - Base Stat: 65 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 8 - Stat ID: 5 - Base Stat: 80 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 8 - Stat ID: 6 - Base Stat: 58 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 8 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 8 - Egg Group ID: 1
Cadastrado - Pokemon Egg Groups | Pokemon ID: 8 - Egg Group ID: 2

Cadastrado - Pokemon Generation | Pokemon ID: 8 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 8 - Habitat ID: 9

Cadastrado - Pokemon Shape | Pokemon ID: 8 - Shape ID: 6

Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 7 - Pokemon Id To: 8 - Pokemon Evolution: 1
Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 8 - Pokemon Id To: 9 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 9 / 151 - Blastoise

Cadastrado - Pokemon Ability | Pokemon ID: 9 - Ability Id: 67 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 9 - Ability Id: 44 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 9 - Stat ID: 1 - Base Stat: 79 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 9 - Stat ID: 2 - Base Stat: 83 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 9 - Stat ID: 3 - Base Stat: 100 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 9 - Stat ID: 4 - Base Stat: 85 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 9 - Stat ID: 5 - Base Stat: 105 - Effort: 3
Cadastrado - Pokemon Stat | Pokemon ID: 9 - Stat ID: 6 - Base Stat: 78 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 9 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 9 - Egg Group ID: 1
Cadastrado - Pokemon Egg Groups | Pokemon ID: 9 - Egg Group ID: 2

Cadastrado - Pokemon Generation | Pokemon ID: 9 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 9 - Habitat ID: 9

Cadastrado - Pokemon Shape | Pokemon ID: 9 - Shape ID: 6

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 7 - Pokemon Id To: 8 - Pokemon Evolution: 1
Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 8 - Pokemon Id To: 9 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 10 / 151 - Caterpie

Cadastrado - Pokemon Ability | Pokemon ID: 10 - Ability Id: 19 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 10 - Ability Id: 50 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 10 - Stat ID: 1 - Base Stat: 45 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 10 - Stat ID: 2 - Base Stat: 30 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10 - Stat ID: 3 - Base Stat: 35 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10 - Stat ID: 4 - Base Stat: 20 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10 - Stat ID: 5 - Base Stat: 20 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10 - Stat ID: 6 - Base Stat: 45 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10 - Color ID: 5

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10 - Egg Group ID: 3

Cadastrado - Pokemon Generation | Pokemon ID: 10 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 10 - Habitat ID: 2

Cadastrado - Pokemon Shape | Pokemon ID: 10 - Shape ID: 14

Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 10 - Pokemon Id To: 11 - Pokemon Evolution: 1
Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 11 - Pokemon Id To: 12 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 11 / 151 - Metapod

Cadastrado - Pokemon Ability | Pokemon ID: 11 - Ability Id: 61 - Is True: 0

Cadastrado - Pokemon Stat | Pokemon ID: 11 - Stat ID: 1 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 11 - Stat ID: 2 - Base Stat: 20 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 11 - Stat ID: 3 - Base Stat: 55 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 11 - Stat ID: 4 - Base Stat: 25 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 11 - Stat ID: 5 - Base Stat: 25 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 11 - Stat ID: 6 - Base Stat: 30 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 11 - Color ID: 5

Cadastrado - Pokemon Egg Groups | Pokemon ID: 11 - Egg Group ID: 3

Cadastrado - Pokemon Generation | Pokemon ID: 11 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 11 - Habitat ID: 2

Cadastrado - Pokemon Shape | Pokemon ID: 11 - Shape ID: 2

Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 10 - Pokemon Id To: 11 - Pokemon Evolution: 1
Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 11 - Pokemon Id To: 12 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 12 / 151 - Butterfree

Cadastrado - Pokemon Ability | Pokemon ID: 12 - Ability Id: 14 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 12 - Ability Id: 110 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 12 - Stat ID: 1 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 12 - Stat ID: 2 - Base Stat: 45 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 12 - Stat ID: 3 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 12 - Stat ID: 4 - Base Stat: 90 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 12 - Stat ID: 5 - Base Stat: 80 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 12 - Stat ID: 6 - Base Stat: 70 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 12 - Color ID: 9

Cadastrado - Pokemon Egg Groups | Pokemon ID: 12 - Egg Group ID: 3

Cadastrado - Pokemon Generation | Pokemon ID: 12 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 12 - Habitat ID: 2

Cadastrado - Pokemon Shape | Pokemon ID: 12 - Shape ID: 13

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 10 - Pokemon Id To: 11 - Pokemon Evolution: 1
Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 11 - Pokemon Id To: 12 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 13 / 151 - Weedle

Cadastrado - Pokemon Ability | Pokemon ID: 13 - Ability Id: 19 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 13 - Ability Id: 50 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 13 - Stat ID: 1 - Base Stat: 40 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 13 - Stat ID: 2 - Base Stat: 35 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 13 - Stat ID: 3 - Base Stat: 30 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 13 - Stat ID: 4 - Base Stat: 20 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 13 - Stat ID: 5 - Base Stat: 20 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 13 - Stat ID: 6 - Base Stat: 50 - Effort: 1

Cadastrado - Pokemon Color | Pokemon ID: 13 - Color ID: 3

Cadastrado - Pokemon Egg Groups | Pokemon ID: 13 - Egg Group ID: 3

Cadastrado - Pokemon Generation | Pokemon ID: 13 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 13 - Habitat ID: 2

Cadastrado - Pokemon Shape | Pokemon ID: 13 - Shape ID: 14

Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 13 - Pokemon Id To: 14 - Pokemon Evolution: 1
Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 14 - Pokemon Id To: 15 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 14 / 151 - Kakuna

Cadastrado - Pokemon Ability | Pokemon ID: 14 - Ability Id: 61 - Is True: 0

Cadastrado - Pokemon Stat | Pokemon ID: 14 - Stat ID: 1 - Base Stat: 45 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 14 - Stat ID: 2 - Base Stat: 25 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 14 - Stat ID: 3 - Base Stat: 50 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 14 - Stat ID: 4 - Base Stat: 25 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 14 - Stat ID: 5 - Base Stat: 25 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 14 - Stat ID: 6 - Base Stat: 35 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 14 - Color ID: 10

Cadastrado - Pokemon Egg Groups | Pokemon ID: 14 - Egg Group ID: 3

Cadastrado - Pokemon Generation | Pokemon ID: 14 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 14 - Habitat ID: 2

Cadastrado - Pokemon Shape | Pokemon ID: 14 - Shape ID: 2

Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 13 - Pokemon Id To: 14 - Pokemon Evolution: 1
Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 14 - Pokemon Id To: 15 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 15 / 151 - Beedrill

Cadastrado - Pokemon Ability | Pokemon ID: 15 - Ability Id: 68 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 15 - Ability Id: 97 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 15 - Stat ID: 1 - Base Stat: 65 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 15 - Stat ID: 2 - Base Stat: 90 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 15 - Stat ID: 3 - Base Stat: 40 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 15 - Stat ID: 4 - Base Stat: 45 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 15 - Stat ID: 5 - Base Stat: 80 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 15 - Stat ID: 6 - Base Stat: 75 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 15 - Color ID: 10

Cadastrado - Pokemon Egg Groups | Pokemon ID: 15 - Egg Group ID: 3

Cadastrado - Pokemon Generation | Pokemon ID: 15 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 15 - Habitat ID: 2

Cadastrado - Pokemon Shape | Pokemon ID: 15 - Shape ID: 13

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 13 - Pokemon Id To: 14 - Pokemon Evolution: 1
Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 14 - Pokemon Id To: 15 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 16 / 151 - Pidgey

Cadastrado - Pokemon Ability | Pokemon ID: 16 - Ability Id: 51 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 16 - Ability Id: 77 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 16 - Ability Id: 145 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 16 - Stat ID: 1 - Base Stat: 40 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 16 - Stat ID: 2 - Base Stat: 45 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 16 - Stat ID: 3 - Base Stat: 40 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 16 - Stat ID: 4 - Base Stat: 35 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 16 - Stat ID: 5 - Base Stat: 35 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 16 - Stat ID: 6 - Base Stat: 56 - Effort: 1

Cadastrado - Pokemon Color | Pokemon ID: 16 - Color ID: 3

Cadastrado - Pokemon Egg Groups | Pokemon ID: 16 - Egg Group ID: 4

Cadastrado - Pokemon Generation | Pokemon ID: 16 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 16 - Habitat ID: 2

Cadastrado - Pokemon Shape | Pokemon ID: 16 - Shape ID: 9

Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 16 - Pokemon Id To: 17 - Pokemon Evolution: 1
Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 17 - Pokemon Id To: 18 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 17 / 151 - Pidgeotto

Cadastrado - Pokemon Ability | Pokemon ID: 17 - Ability Id: 51 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 17 - Ability Id: 77 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 17 - Ability Id: 145 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 17 - Stat ID: 1 - Base Stat: 63 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 17 - Stat ID: 2 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 17 - Stat ID: 3 - Base Stat: 55 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 17 - Stat ID: 4 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 17 - Stat ID: 5 - Base Stat: 50 - Effort: 0
