Cadastrado - Ability | 1 - Stench - Fedor
Cadastrado - Pokemon Stat | Pokemon ID: 3 - Stat ID: 6 - Base Stat: 80 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 3 - Color ID: 5

Cadastrado - Pokemon Egg Groups | Pokemon ID: 3 - Egg Group ID: 1
Cadastrado - Pokemon Egg Groups | Pokemon ID: 3 - Egg Group ID: 7

Cadastrado - Pokemon Generation | Pokemon ID: 3 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 3 - Habitat ID: 3

Cadastrado - Pokemon Shape | Pokemon ID: 3 - Shape ID: 8

Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 1 - Pokemon Id To: 2 - Pokemon Evolution: 1
Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 2 - Pokemon Id To: 3 - Pokemon Evolution: 2

Cadastrado - Pokemon | 4 - Charmander

Cadastrado - Pokemon Type | Pokemon ID: 4 - Type ID: 10 - Type Order: 1

Cadastrado - Pokemon Ability | Pokemon ID: 4 - Ability Id: 66
Cadastrado - Pokemon Ability | Pokemon ID: 4 - Ability Id: 94

Cadastrado - Pokemon Stat | Pokemon ID: 4 - Stat ID: 1 - Base Stat: 39 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 4 - Stat ID: 2 - Base Stat: 52 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 4 - Stat ID: 3 - Base Stat: 43 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 4 - Stat ID: 4 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 4 - Stat ID: 5 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 4 - Stat ID: 6 - Base Stat: 65 - Effort: 1

Cadastrado - Pokemon Color | Pokemon ID: 4 - Color ID: 8

Cadastrado - Pokemon Egg Groups | Pokemon ID: 4 - Egg Group ID: 1
Cadastrado - Pokemon Egg Groups | Pokemon ID: 4 - Egg Group ID: 14

Cadastrado - Pokemon Generation | Pokemon ID: 4 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 4 - Habitat ID: 4

Cadastrado - Pokemon Shape | Pokemon ID: 4 - Shape ID: 6

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 4 - Pokemon Id To: 5 - Pokemon Evolution: 1
Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 5 - Pokemon Id To: 6 - Pokemon Evolution: 2

Cadastrado - Pokemon | 5 - Charmeleon

Cadastrado - Pokemon Type | Pokemon ID: 5 - Type ID: 10 - Type Order: 1

Cadastrado - Pokemon Ability | Pokemon ID: 5 - Ability Id: 66
Cadastrado - Pokemon Ability | Pokemon ID: 5 - Ability Id: 94

Cadastrado - Pokemon Stat | Pokemon ID: 5 - Stat ID: 1 - Base Stat: 58 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 5 - Stat ID: 2 - Base Stat: 64 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 5 - Stat ID: 3 - Base Stat: 58 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 5 - Stat ID: 4 - Base Stat: 80 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 5 - Stat ID: 5 - Base Stat: 65 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 5 - Stat ID: 6 - Base Stat: 80 - Effort: 1

Cadastrado - Pokemon Color | Pokemon ID: 5 - Color ID: 8

Cadastrado - Pokemon Egg Groups | Pokemon ID: 5 - Egg Group ID: 1
Cadastrado - Pokemon Egg Groups | Pokemon ID: 5 - Egg Group ID: 14

Cadastrado - Pokemon Generation | Pokemon ID: 5 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 5 - Habitat ID: 4

Cadastrado - Pokemon Shape | Pokemon ID: 5 - Shape ID: 6

Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 4 - Pokemon Id To: 5 - Pokemon Evolution: 1
Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 5 - Pokemon Id To: 6 - Pokemon Evolution: 2

Cadastrado - Pokemon | 6 - Charizard

Cadastrado - Pokemon Type | Pokemon ID: 6 - Type ID: 10 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 6 - Type ID: 3 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 6 - Ability Id: 66
Cadastrado - Pokemon Ability | Pokemon ID: 6 - Ability Id: 94

Cadastrado - Pokemon Stat | Pokemon ID: 6 - Stat ID: 1 - Base Stat: 78 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 6 - Stat ID: 2 - Base Stat: 84 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 6 - Stat ID: 3 - Base Stat: 78 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 6 - Stat ID: 4 - Base Stat: 109 - Effort: 3
Cadastrado - Pokemon Stat | Pokemon ID: 6 - Stat ID: 5 - Base Stat: 85 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 6 - Stat ID: 6 - Base Stat: 100 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 6 - Color ID: 8

Cadastrado - Pokemon Egg Groups | Pokemon ID: 6 - Egg Group ID: 1
Cadastrado - Pokemon Egg Groups | Pokemon ID: 6 - Egg Group ID: 14

Cadastrado - Pokemon Generation | Pokemon ID: 6 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 6 - Habitat ID: 4

Cadastrado - Pokemon Shape | Pokemon ID: 6 - Shape ID: 6

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 4 - Pokemon Id To: 5 - Pokemon Evolution: 1
Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 5 - Pokemon Id To: 6 - Pokemon Evolution: 2

Cadastrado - Pokemon | 7 - Squirtle

Cadastrado - Pokemon Type | Pokemon ID: 7 - Type ID: 11 - Type Order: 1

Cadastrado - Pokemon Ability | Pokemon ID: 7 - Ability Id: 67
Cadastrado - Pokemon Ability | Pokemon ID: 7 - Ability Id: 44

Cadastrado - Pokemon Stat | Pokemon ID: 7 - Stat ID: 1 - Base Stat: 44 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 7 - Stat ID: 2 - Base Stat: 48 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 7 - Stat ID: 3 - Base Stat: 65 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 7 - Stat ID: 4 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 7 - Stat ID: 5 - Base Stat: 64 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 7 - Stat ID: 6 - Base Stat: 43 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 7 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 7 - Egg Group ID: 1
Cadastrado - Pokemon Egg Groups | Pokemon ID: 7 - Egg Group ID: 2

Cadastrado - Pokemon Generation | Pokemon ID: 7 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 7 - Habitat ID: 9

Cadastrado - Pokemon Shape | Pokemon ID: 7 - Shape ID: 6

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 7 - Pokemon Id To: 8 - Pokemon Evolution: 1
Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 8 - Pokemon Id To: 9 - Pokemon Evolution: 2

Cadastrado - Pokemon | 8 - Wartortle

Cadastrado - Pokemon Type | Pokemon ID: 8 - Type ID: 11 - Type Order: 1

Cadastrado - Pokemon Ability | Pokemon ID: 8 - Ability Id: 67
Cadastrado - Pokemon Ability | Pokemon ID: 8 - Ability Id: 44

Cadastrado - Pokemon Stat | Pokemon ID: 8 - Stat ID: 1 - Base Stat: 59 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 8 - Stat ID: 2 - Base Stat: 63 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 8 - Stat ID: 3 - Base Stat: 80 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 8 - Stat ID: 4 - Base Stat: 65 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 8 - Stat ID: 5 - Base Stat: 80 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 8 - Stat ID: 6 - Base Stat: 58 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 8 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 8 - Egg Group ID: 1
Cadastrado - Pokemon Egg Groups | Pokemon ID: 8 - Egg Group ID: 2

Cadastrado - Pokemon Generation | Pokemon ID: 8 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 8 - Habitat ID: 9

Cadastrado - Pokemon Shape | Pokemon ID: 8 - Shape ID: 6

Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 7 - Pokemon Id To: 8 - Pokemon Evolution: 1
Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 8 - Pokemon Id To: 9 - Pokemon Evolution: 2

Cadastrado - Pokemon | 9 - Blastoise

Cadastrado - Pokemon Type | Pokemon ID: 9 - Type ID: 11 - Type Order: 1

Cadastrado - Pokemon Ability | Pokemon ID: 9 - Ability Id: 67
Cadastrado - Pokemon Ability | Pokemon ID: 9 - Ability Id: 44

Cadastrado - Pokemon Stat | Pokemon ID: 9 - Stat ID: 1 - Base Stat: 79 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 9 - Stat ID: 2 - Base Stat: 83 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 9 - Stat ID: 3 - Base Stat: 100 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 9 - Stat ID: 4 - Base Stat: 85 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 9 - Stat ID: 5 - Base Stat: 105 - Effort: 3
Cadastrado - Pokemon Stat | Pokemon ID: 9 - Stat ID: 6 - Base Stat: 78 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 9 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 9 - Egg Group ID: 1
Cadastrado - Pokemon Egg Groups | Pokemon ID: 9 - Egg Group ID: 2

Cadastrado - Pokemon Generation | Pokemon ID: 9 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 9 - Habitat ID: 9

Cadastrado - Pokemon Shape | Pokemon ID: 9 - Shape ID: 6

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 7 - Pokemon Id To: 8 - Pokemon Evolution: 1
Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 8 - Pokemon Id To: 9 - Pokemon Evolution: 2

Cadastrado - Pokemon | 10 - Caterpie

Cadastrado - Pokemon Type | Pokemon ID: 10 - Type ID: 7 - Type Order: 1

Cadastrado - Pokemon Ability | Pokemon ID: 10 - Ability Id: 19
Cadastrado - Pokemon Ability | Pokemon ID: 10 - Ability Id: 50

Cadastrado - Pokemon Stat | Pokemon ID: 10 - Stat ID: 1 - Base Stat: 45 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 10 - Stat ID: 2 - Base Stat: 30 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10 - Stat ID: 3 - Base Stat: 35 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10 - Stat ID: 4 - Base Stat: 20 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10 - Stat ID: 5 - Base Stat: 20 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10 - Stat ID: 6 - Base Stat: 45 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10 - Color ID: 5

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10 - Egg Group ID: 3

Cadastrado - Pokemon Generation | Pokemon ID: 10 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 10 - Habitat ID: 2

Cadastrado - Pokemon Shape | Pokemon ID: 10 - Shape ID: 14

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 10 - Pokemon Id To: 11 - Pokemon Evolution: 1
Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 11 - Pokemon Id To: 12 - Pokemon Evolution: 2

Cadastrado - Pokemon | 11 - Metapod

Cadastrado - Pokemon Type | Pokemon ID: 11 - Type ID: 7 - Type Order: 1

Cadastrado - Pokemon Ability | Pokemon ID: 11 - Ability Id: 61

Cadastrado - Pokemon Stat | Pokemon ID: 11 - Stat ID: 1 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 11 - Stat ID: 2 - Base Stat: 20 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 11 - Stat ID: 3 - Base Stat: 55 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 11 - Stat ID: 4 - Base Stat: 25 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 11 - Stat ID: 5 - Base Stat: 25 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 11 - Stat ID: 6 - Base Stat: 30 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 11 - Color ID: 5

Cadastrado - Pokemon Egg Groups | Pokemon ID: 11 - Egg Group ID: 3

Cadastrado - Pokemon Generation | Pokemon ID: 11 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 11 - Habitat ID: 2

Cadastrado - Pokemon Shape | Pokemon ID: 11 - Shape ID: 2

Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 10 - Pokemon Id To: 11 - Pokemon Evolution: 1
Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 11 - Pokemon Id To: 12 - Pokemon Evolution: 2

Cadastrado - Pokemon | 12 - Butterfree

Cadastrado - Pokemon Type | Pokemon ID: 12 - Type ID: 7 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 12 - Type ID: 3 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 12 - Ability Id: 14
Cadastrado - Pokemon Ability | Pokemon ID: 12 - Ability Id: 110

Cadastrado - Pokemon Stat | Pokemon ID: 12 - Stat ID: 1 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 12 - Stat ID: 2 - Base Stat: 45 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 12 - Stat ID: 3 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 12 - Stat ID: 4 - Base Stat: 90 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 12 - Stat ID: 5 - Base Stat: 80 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 12 - Stat ID: 6 - Base Stat: 70 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 12 - Color ID: 9

Cadastrado - Pokemon Egg Groups | Pokemon ID: 12 - Egg Group ID: 3

Cadastrado - Pokemon Generation | Pokemon ID: 12 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 12 - Habitat ID: 2

Cadastrado - Pokemon Shape | Pokemon ID: 12 - Shape ID: 13

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 10 - Pokemon Id To: 11 - Pokemon Evolution: 1
Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 11 - Pokemon Id To: 12 - Pokemon Evolution: 2

Cadastrado - Pokemon | 13 - Weedle

Cadastrado - Pokemon Type | Pokemon ID: 13 - Type ID: 7 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 13 - Type ID: 4 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 13 - Ability Id: 19
Cadastrado - Pokemon Ability | Pokemon ID: 13 - Ability Id: 50

Cadastrado - Pokemon Stat | Pokemon ID: 13 - Stat ID: 1 - Base Stat: 40 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 13 - Stat ID: 2 - Base Stat: 35 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 13 - Stat ID: 3 - Base Stat: 30 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 13 - Stat ID: 4 - Base Stat: 20 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 13 - Stat ID: 5 - Base Stat: 20 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 13 - Stat ID: 6 - Base Stat: 50 - Effort: 1

Cadastrado - Pokemon Color | Pokemon ID: 13 - Color ID: 3

Cadastrado - Pokemon Egg Groups | Pokemon ID: 13 - Egg Group ID: 3

Cadastrado - Pokemon Generation | Pokemon ID: 13 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 13 - Habitat ID: 2

Cadastrado - Pokemon Shape | Pokemon ID: 13 - Shape ID: 14

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 13 - Pokemon Id To: 14 - Pokemon Evolution: 1
Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 14 - Pokemon Id To: 15 - Pokemon Evolution: 2

Cadastrado - Pokemon | 14 - Kakuna

Cadastrado - Pokemon Type | Pokemon ID: 14 - Type ID: 7 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 14 - Type ID: 4 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 14 - Ability Id: 61

Cadastrado - Pokemon Stat | Pokemon ID: 14 - Stat ID: 1 - Base Stat: 45 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 14 - Stat ID: 2 - Base Stat: 25 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 14 - Stat ID: 3 - Base Stat: 50 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 14 - Stat ID: 4 - Base Stat: 25 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 14 - Stat ID: 5 - Base Stat: 25 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 14 - Stat ID: 6 - Base Stat: 35 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 14 - Color ID: 10

Cadastrado - Pokemon Egg Groups | Pokemon ID: 14 - Egg Group ID: 3

Cadastrado - Pokemon Generation | Pokemon ID: 14 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 14 - Habitat ID: 2

Cadastrado - Pokemon Shape | Pokemon ID: 14 - Shape ID: 2

Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 13 - Pokemon Id To: 14 - Pokemon Evolution: 1
Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 14 - Pokemon Id To: 15 - Pokemon Evolution: 2

Cadastrado - Pokemon | 15 - Beedrill

Cadastrado - Pokemon Type | Pokemon ID: 15 - Type ID: 7 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 15 - Type ID: 4 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 15 - Ability Id: 68
Cadastrado - Pokemon Ability | Pokemon ID: 15 - Ability Id: 97

Cadastrado - Pokemon Stat | Pokemon ID: 15 - Stat ID: 1 - Base Stat: 65 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 15 - Stat ID: 2 - Base Stat: 90 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 15 - Stat ID: 3 - Base Stat: 40 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 15 - Stat ID: 4 - Base Stat: 45 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 15 - Stat ID: 5 - Base Stat: 80 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 15 - Stat ID: 6 - Base Stat: 75 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 15 - Color ID: 10

Cadastrado - Pokemon Egg Groups | Pokemon ID: 15 - Egg Group ID: 3

Cadastrado - Pokemon Generation | Pokemon ID: 15 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 15 - Habitat ID: 2

Cadastrado - Pokemon Shape | Pokemon ID: 15 - Shape ID: 13

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 13 - Pokemon Id To: 14 - Pokemon Evolution: 1
Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 14 - Pokemon Id To: 15 - Pokemon Evolution: 2

Cadastrado - Pokemon | 16 - Pidgey

Cadastrado - Pokemon Type | Pokemon ID: 16 - Type ID: 1 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 16 - Type ID: 3 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 16 - Ability Id: 51
Cadastrado - Pokemon Ability | Pokemon ID: 16 - Ability Id: 77
Cadastrado - Pokemon Ability | Pokemon ID: 16 - Ability Id: 145

Cadastrado - Pokemon Stat | Pokemon ID: 16 - Stat ID: 1 - Base Stat: 40 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 16 - Stat ID: 2 - Base Stat: 45 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 16 - Stat ID: 3 - Base Stat: 40 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 16 - Stat ID: 4 - Base Stat: 35 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 16 - Stat ID: 5 - Base Stat: 35 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 16 - Stat ID: 6 - Base Stat: 56 - Effort: 1

Cadastrado - Pokemon Color | Pokemon ID: 16 - Color ID: 3

Cadastrado - Pokemon Egg Groups | Pokemon ID: 16 - Egg Group ID: 4

Cadastrado - Pokemon Generation | Pokemon ID: 16 - Generation ID: 1

Cadastrado - Pokemon Habitat | Pokemon ID: 16 - Habitat ID: 2

Cadastrado - Pokemon Shape | Pokemon ID: 16 - Shape ID: 9

Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 16 - Pokemon Id To: 17 - Pokemon Evolution: 1
Próximo Pokemon não está cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 17 - Pokemon Id To: 18 - Pokemon Evolution: 2

Cadastrado - Pokemon | 17 - Pidgeotto

Cadastrado - Pokemon Type | Pokemon ID: 17 - Type ID: 1 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 17 - Type ID: 3 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 17 - Ability Id: 51
Cadastrado - Pokemon Ability | Pokemon ID: 17 - Ability Id: 77
Cadastrado - Pokemon Ability | Pokemon ID: 17 - Ability Id: 145

Cadastrado - Pokemon Stat | Pokemon ID: 17 - Stat ID: 1 - Base Stat: 63 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 17 - Stat ID: 2 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 17 - Stat ID: 3 - Base Stat: 55 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 17 - Stat ID: 4 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 17 - Stat ID: 5 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 17 - Stat ID: 6 - Base Stat: 71 - Effort: 2

Cadastrado - Pokemon Color | Pokemon ID: 17 - Color ID: 3
