Cadastrado - Ability | 1 - Stench - Fedor
Cadastrado - Pokemon Type | Pokemon ID: 1003 - Type ID: 17 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 1003 - Type ID: 5 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 1003 - Ability Id: 284
Já cadastrado  - Pokemon Ability | Pokemon ID: 1003 - Ability Id: 284

Cadastrado - Pokemon Stat | Pokemon ID: 1003 - Stat ID: 1 - Base Stat: 155 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 1003 - Stat ID: 2 - Base Stat: 110 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 1003 - Stat ID: 3 - Base Stat: 125 - Effort: 3
Cadastrado - Pokemon Stat | Pokemon ID: 1003 - Stat ID: 4 - Base Stat: 55 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 1003 - Stat ID: 5 - Base Stat: 80 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 1003 - Stat ID: 6 - Base Stat: 45 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 1003 - Color ID: 3

Cadastrado - Pokemon Egg Groups | Pokemon ID: 1003 - Egg Group ID: 15

Cadastrado - Pokemon Generation | Pokemon ID: 1003 - Generation ID: 9





-------------------------

CadAStrado - Pokemon | 1004 - Chi-yu

Cadastrado - Pokemon Type | Pokemon ID: 1004 - Type ID: 17 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 1004 - Type ID: 10 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 1004 - Ability Id: 287
Já cadastrado  - Pokemon Ability | Pokemon ID: 1004 - Ability Id: 287

Cadastrado - Pokemon Stat | Pokemon ID: 1004 - Stat ID: 1 - Base Stat: 55 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 1004 - Stat ID: 2 - Base Stat: 80 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 1004 - Stat ID: 3 - Base Stat: 80 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 1004 - Stat ID: 4 - Base Stat: 135 - Effort: 3
Cadastrado - Pokemon Stat | Pokemon ID: 1004 - Stat ID: 5 - Base Stat: 120 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 1004 - Stat ID: 6 - Base Stat: 100 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 1004 - Color ID: 8

Cadastrado - Pokemon Egg Groups | Pokemon ID: 1004 - Egg Group ID: 15

Cadastrado - Pokemon Generation | Pokemon ID: 1004 - Generation ID: 9





-------------------------

CadAStrado - Pokemon | 1005 - Roaring-moon

Cadastrado - Pokemon Type | Pokemon ID: 1005 - Type ID: 16 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 1005 - Type ID: 17 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 1005 - Ability Id: 281
Já cadastrado  - Pokemon Ability | Pokemon ID: 1005 - Ability Id: 281

Cadastrado - Pokemon Stat | Pokemon ID: 1005 - Stat ID: 1 - Base Stat: 105 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 1005 - Stat ID: 2 - Base Stat: 139 - Effort: 3
Cadastrado - Pokemon Stat | Pokemon ID: 1005 - Stat ID: 3 - Base Stat: 71 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 1005 - Stat ID: 4 - Base Stat: 55 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 1005 - Stat ID: 5 - Base Stat: 101 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 1005 - Stat ID: 6 - Base Stat: 119 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 1005 - Color ID: 5

Cadastrado - Pokemon Egg Groups | Pokemon ID: 1005 - Egg Group ID: 15

Cadastrado - Pokemon Generation | Pokemon ID: 1005 - Generation ID: 9





-------------------------

CadAStrado - Pokemon | 1006 - Iron-valiant

Cadastrado - Pokemon Type | Pokemon ID: 1006 - Type ID: 18 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 1006 - Type ID: 2 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 1006 - Ability Id: 282
Já cadastrado  - Pokemon Ability | Pokemon ID: 1006 - Ability Id: 282

Cadastrado - Pokemon Stat | Pokemon ID: 1006 - Stat ID: 1 - Base Stat: 74 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 1006 - Stat ID: 2 - Base Stat: 130 - Effort: 3
Cadastrado - Pokemon Stat | Pokemon ID: 1006 - Stat ID: 3 - Base Stat: 90 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 1006 - Stat ID: 4 - Base Stat: 120 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 1006 - Stat ID: 5 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 1006 - Stat ID: 6 - Base Stat: 116 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 1006 - Color ID: 9

Cadastrado - Pokemon Egg Groups | Pokemon ID: 1006 - Egg Group ID: 15

Cadastrado - Pokemon Generation | Pokemon ID: 1006 - Generation ID: 9





-------------------------

CadAStrado - Pokemon | 1007 - Koraidon

Cadastrado - Pokemon Type | Pokemon ID: 1007 - Type ID: 2 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 1007 - Type ID: 16 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 1007 - Ability Id: 288
Já cadastrado  - Pokemon Ability | Pokemon ID: 1007 - Ability Id: 288

Cadastrado - Pokemon Stat | Pokemon ID: 1007 - Stat ID: 1 - Base Stat: 100 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 1007 - Stat ID: 2 - Base Stat: 135 - Effort: 3
Cadastrado - Pokemon Stat | Pokemon ID: 1007 - Stat ID: 3 - Base Stat: 115 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 1007 - Stat ID: 4 - Base Stat: 85 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 1007 - Stat ID: 5 - Base Stat: 100 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 1007 - Stat ID: 6 - Base Stat: 135 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 1007 - Color ID: 8

Cadastrado - Pokemon Egg Groups | Pokemon ID: 1007 - Egg Group ID: 15

Cadastrado - Pokemon Generation | Pokemon ID: 1007 - Generation ID: 9





-------------------------

CadAStrado - Pokemon | 1008 - Miraidon

Cadastrado - Pokemon Type | Pokemon ID: 1008 - Type ID: 13 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 1008 - Type ID: 16 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 1008 - Ability Id: 289
Já cadastrado  - Pokemon Ability | Pokemon ID: 1008 - Ability Id: 289

Cadastrado - Pokemon Stat | Pokemon ID: 1008 - Stat ID: 1 - Base Stat: 100 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 1008 - Stat ID: 2 - Base Stat: 85 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 1008 - Stat ID: 3 - Base Stat: 100 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 1008 - Stat ID: 4 - Base Stat: 135 - Effort: 3
Cadastrado - Pokemon Stat | Pokemon ID: 1008 - Stat ID: 5 - Base Stat: 115 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 1008 - Stat ID: 6 - Base Stat: 135 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 1008 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 1008 - Egg Group ID: 15

Cadastrado - Pokemon Generation | Pokemon ID: 1008 - Generation ID: 9





-------------------------

CadAStrado - Pokemon | 1009 - Walking-wake

Cadastrado - Pokemon Type | Pokemon ID: 1009 - Type ID: 11 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 1009 - Type ID: 16 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 1009 - Ability Id: 281
Já cadastrado  - Pokemon Ability | Pokemon ID: 1009 - Ability Id: 281

Cadastrado - Pokemon Stat | Pokemon ID: 1009 - Stat ID: 1 - Base Stat: 99 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 1009 - Stat ID: 2 - Base Stat: 83 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 1009 - Stat ID: 3 - Base Stat: 91 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 1009 - Stat ID: 4 - Base Stat: 125 - Effort: 3
Cadastrado - Pokemon Stat | Pokemon ID: 1009 - Stat ID: 5 - Base Stat: 83 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 1009 - Stat ID: 6 - Base Stat: 109 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 1009 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 1009 - Egg Group ID: 15

Cadastrado - Pokemon Generation | Pokemon ID: 1009 - Generation ID: 9





-------------------------

CadAStrado - Pokemon | 1010 - Iron-leaves

Cadastrado - Pokemon Type | Pokemon ID: 1010 - Type ID: 12 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 1010 - Type ID: 14 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 1010 - Ability Id: 282
Já cadastrado  - Pokemon Ability | Pokemon ID: 1010 - Ability Id: 282

Cadastrado - Pokemon Stat | Pokemon ID: 1010 - Stat ID: 1 - Base Stat: 90 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 1010 - Stat ID: 2 - Base Stat: 130 - Effort: 3
Cadastrado - Pokemon Stat | Pokemon ID: 1010 - Stat ID: 3 - Base Stat: 88 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 1010 - Stat ID: 4 - Base Stat: 70 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 1010 - Stat ID: 5 - Base Stat: 108 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 1010 - Stat ID: 6 - Base Stat: 104 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 1010 - Color ID: 5

Cadastrado - Pokemon Egg Groups | Pokemon ID: 1010 - Egg Group ID: 15

Cadastrado - Pokemon Generation | Pokemon ID: 1010 - Generation ID: 9





-------------------------

CadAStrado - Pokemon | 10001 - Deoxys-attack

Cadastrado - Pokemon Type | Pokemon ID: 10001 - Type ID: 14 - Type Order: 1

Cadastrado - Pokemon Ability | Pokemon ID: 10001 - Ability Id: 46

Cadastrado - Pokemon Stat | Pokemon ID: 10001 - Stat ID: 1 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10001 - Stat ID: 2 - Base Stat: 180 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 10001 - Stat ID: 3 - Base Stat: 20 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10001 - Stat ID: 4 - Base Stat: 180 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 10001 - Stat ID: 5 - Base Stat: 20 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10001 - Stat ID: 6 - Base Stat: 150 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10001 - Color ID: 8

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10001 - Egg Group ID: 15

Cadastrado - Pokemon Generation | Pokemon ID: 10001 - Generation ID: 3

Cadastrado - Pokemon Habitat | Pokemon ID: 10001 - Habitat ID: 5

Cadastrado - Pokemon Shape | Pokemon ID: 10001 - Shape ID: 12



-------------------------

CadAStrado - Pokemon | 10002 - Deoxys-defense

Cadastrado - Pokemon Type | Pokemon ID: 10002 - Type ID: 14 - Type Order: 1

Cadastrado - Pokemon Ability | Pokemon ID: 10002 - Ability Id: 46

Cadastrado - Pokemon Stat | Pokemon ID: 10002 - Stat ID: 1 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10002 - Stat ID: 2 - Base Stat: 70 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10002 - Stat ID: 3 - Base Stat: 160 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 10002 - Stat ID: 4 - Base Stat: 70 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10002 - Stat ID: 5 - Base Stat: 160 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 10002 - Stat ID: 6 - Base Stat: 90 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10002 - Color ID: 8

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10002 - Egg Group ID: 15

Cadastrado - Pokemon Generation | Pokemon ID: 10002 - Generation ID: 3

Cadastrado - Pokemon Habitat | Pokemon ID: 10002 - Habitat ID: 5

Cadastrado - Pokemon Shape | Pokemon ID: 10002 - Shape ID: 12



-------------------------

CadAStrado - Pokemon | 10003 - Deoxys-speed

Cadastrado - Pokemon Type | Pokemon ID: 10003 - Type ID: 14 - Type Order: 1

Cadastrado - Pokemon Ability | Pokemon ID: 10003 - Ability Id: 46

Cadastrado - Pokemon Stat | Pokemon ID: 10003 - Stat ID: 1 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10003 - Stat ID: 2 - Base Stat: 95 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10003 - Stat ID: 3 - Base Stat: 90 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10003 - Stat ID: 4 - Base Stat: 95 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10003 - Stat ID: 5 - Base Stat: 90 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10003 - Stat ID: 6 - Base Stat: 180 - Effort: 3

Cadastrado - Pokemon Color | Pokemon ID: 10003 - Color ID: 8

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10003 - Egg Group ID: 15

Cadastrado - Pokemon Generation | Pokemon ID: 10003 - Generation ID: 3

Cadastrado - Pokemon Habitat | Pokemon ID: 10003 - Habitat ID: 5

Cadastrado - Pokemon Shape | Pokemon ID: 10003 - Shape ID: 12



-------------------------

CadAStrado - Pokemon |  - 

Erro ao cadastrar - Pokemon Type | Pokemon ID:  - Type ID: 0 - Type Order: 1



Erro ao cadastrar - Pokemon Color | Pokemon ID:  - Color ID: 0


Erro ao cadastrar - Pokemon Generation | Pokemon ID:  - Generation ID: 0





-------------------------

CadAStrado - Pokemon | 10005 - Wormadam-trash

Cadastrado - Pokemon Type | Pokemon ID: 10005 - Type ID: 7 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10005 - Type ID: 9 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10005 - Ability Id: 107
Cadastrado - Pokemon Ability | Pokemon ID: 10005 - Ability Id: 142

Cadastrado - Pokemon Stat | Pokemon ID: 10005 - Stat ID: 1 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10005 - Stat ID: 2 - Base Stat: 69 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10005 - Stat ID: 3 - Base Stat: 95 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 10005 - Stat ID: 4 - Base Stat: 69 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10005 - Stat ID: 5 - Base Stat: 95 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 10005 - Stat ID: 6 - Base Stat: 36 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10005 - Color ID: 5

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10005 - Egg Group ID: 3

Cadastrado - Pokemon Generation | Pokemon ID: 10005 - Generation ID: 4


Cadastrado - Pokemon Shape | Pokemon ID: 10005 - Shape ID: 5



-------------------------

CadAStrado - Pokemon | 10006 - Shaymin-sky

Cadastrado - Pokemon Type | Pokemon ID: 10006 - Type ID: 12 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10006 - Type ID: 3 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10006 - Ability Id: 32

Cadastrado - Pokemon Stat | Pokemon ID: 10006 - Stat ID: 1 - Base Stat: 100 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10006 - Stat ID: 2 - Base Stat: 103 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10006 - Stat ID: 3 - Base Stat: 75 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10006 - Stat ID: 4 - Base Stat: 120 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10006 - Stat ID: 5 - Base Stat: 75 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10006 - Stat ID: 6 - Base Stat: 127 - Effort: 3

Cadastrado - Pokemon Color | Pokemon ID: 10006 - Color ID: 5

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10006 - Egg Group ID: 15

Cadastrado - Pokemon Generation | Pokemon ID: 10006 - Generation ID: 4


Cadastrado - Pokemon Shape | Pokemon ID: 10006 - Shape ID: 8



-------------------------

CadAStrado - Pokemon | 10007 - Giratina-origin

Cadastrado - Pokemon Type | Pokemon ID: 10007 - Type ID: 8 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10007 - Type ID: 16 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10007 - Ability Id: 26

Cadastrado - Pokemon Stat | Pokemon ID: 10007 - Stat ID: 1 - Base Stat: 150 - Effort: 3
Cadastrado - Pokemon Stat | Pokemon ID: 10007 - Stat ID: 2 - Base Stat: 120 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10007 - Stat ID: 3 - Base Stat: 100 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10007 - Stat ID: 4 - Base Stat: 120 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10007 - Stat ID: 5 - Base Stat: 100 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10007 - Stat ID: 6 - Base Stat: 90 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 10007 - Color ID: 1

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10007 - Egg Group ID: 15

Cadastrado - Pokemon Generation | Pokemon ID: 10007 - Generation ID: 4


Cadastrado - Pokemon Shape | Pokemon ID: 10007 - Shape ID: 10



-------------------------

CadAStrado - Pokemon | 10008 - Rotom-heat

Cadastrado - Pokemon Type | Pokemon ID: 10008 - Type ID: 13 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10008 - Type ID: 10 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10008 - Ability Id: 26

Cadastrado - Pokemon Stat | Pokemon ID: 10008 - Stat ID: 1 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10008 - Stat ID: 2 - Base Stat: 65 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10008 - Stat ID: 3 - Base Stat: 107 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10008 - Stat ID: 4 - Base Stat: 105 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 10008 - Stat ID: 5 - Base Stat: 107 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10008 - Stat ID: 6 - Base Stat: 86 - Effort: 1

Cadastrado - Pokemon Color | Pokemon ID: 10008 - Color ID: 8

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10008 - Egg Group ID: 11

Cadastrado - Pokemon Generation | Pokemon ID: 10008 - Generation ID: 4


Cadastrado - Pokemon Shape | Pokemon ID: 10008 - Shape ID: 1



-------------------------

CadAStrado - Pokemon | 10009 - Rotom-wash

Cadastrado - Pokemon Type | Pokemon ID: 10009 - Type ID: 13 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10009 - Type ID: 11 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10009 - Ability Id: 26

Cadastrado - Pokemon Stat | Pokemon ID: 10009 - Stat ID: 1 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10009 - Stat ID: 2 - Base Stat: 65 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10009 - Stat ID: 3 - Base Stat: 107 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10009 - Stat ID: 4 - Base Stat: 105 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 10009 - Stat ID: 5 - Base Stat: 107 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10009 - Stat ID: 6 - Base Stat: 86 - Effort: 1

Cadastrado - Pokemon Color | Pokemon ID: 10009 - Color ID: 8

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10009 - Egg Group ID: 11

Cadastrado - Pokemon Generation | Pokemon ID: 10009 - Generation ID: 4


Cadastrado - Pokemon Shape | Pokemon ID: 10009 - Shape ID: 1



-------------------------

CadAStrado - Pokemon | 10010 - Rotom-frost

Cadastrado - Pokemon Type | Pokemon ID: 10010 - Type ID: 13 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10010 - Type ID: 15 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10010 - Ability Id: 26

Cadastrado - Pokemon Stat | Pokemon ID: 10010 - Stat ID: 1 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10010 - Stat ID: 2 - Base Stat: 65 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10010 - Stat ID: 3 - Base Stat: 107 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10010 - Stat ID: 4 - Base Stat: 105 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 10010 - Stat ID: 5 - Base Stat: 107 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 10010 - Stat ID: 6 - Base Stat: 86 - Effort: 1

Cadastrado - Pokemon Color | Pokemon ID: 10010 - Color ID: 8

Cadastrado - Pokemon Egg Groups | Pokemon ID: 10010 - Egg Group ID: 11

Cadastrado - Pokemon Generation | Pokemon ID: 10010 - Generation ID: 4


Cadastrado - Pokemon Shape | Pokemon ID: 10010 - Shape ID: 1



-------------------------

CadAStrado - Pokemon | 10011 - Rotom-fan

Cadastrado - Pokemon Type | Pokemon ID: 10011 - Type ID: 13 - Type Order: 1
Cadastrado - Pokemon Type | Pokemon ID: 10011 - Type ID: 3 - Type Order: 2

Cadastrado - Pokemon Ability | Pokemon ID: 10011 - Ability Id: 26

Cadastrado - Pokemon Stat | Pokemon ID: 10011 - Stat ID: 1 - Base Stat: 50 - Effort: 0
