Atualizado - Pokemon | 1001 - Wo-chien
Atualizado - Pokemon Stat | Pokemon ID: 10015 - Stat ID: 1 - Base Stat: 70 - Effort: 1
Atualizado - Pokemon Stat | Pokemon ID: 10015 - Stat ID: 2 - Base Stat: 70 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10015 - Stat ID: 3 - Base Stat: 70 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10015 - Stat ID: 4 - Base Stat: 70 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10015 - Stat ID: 5 - Base Stat: 70 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10015 - Stat ID: 6 - Base Stat: 70 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10015 - Color ID: 4

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10015 - Egg Group ID: 6
Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10015 - Egg Group ID: 11

Já cadastrado  - Pokemon Generation | Pokemon ID: 10015 - Generation ID: 3

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10015 - Habitat ID: 3

Já cadastrado  - Pokemon Shape | Pokemon ID: 10015 - Shape ID: 1


-------------------------

Atualizado - Pokemon | 10016 - Basculin-blue-striped

Atualizado - Pokemon Ability | Pokemon ID: 10016 - Ability Id: 69 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10016 - Ability Id: 91 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10016 - Ability Id: 104 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10016 - Stat ID: 1 - Base Stat: 70 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10016 - Stat ID: 2 - Base Stat: 92 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10016 - Stat ID: 3 - Base Stat: 65 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10016 - Stat ID: 4 - Base Stat: 80 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10016 - Stat ID: 5 - Base Stat: 55 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10016 - Stat ID: 6 - Base Stat: 98 - Effort: 2

Já cadastrado  - Pokemon Color | Pokemon ID: 10016 - Color ID: 5

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10016 - Egg Group ID: 12

Já cadastrado  - Pokemon Generation | Pokemon ID: 10016 - Generation ID: 5

Já cadastrado  - Pokemon Shape | Pokemon ID: 10016 - Shape ID: 3

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 550 - Pokemon Id To: 902 - Pokemon Evolution: 1

-------------------------

Atualizado - Pokemon | 10017 - Darmanitan-zen

Atualizado - Pokemon Ability | Pokemon ID: 10017 - Ability Id: 125 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10017 - Ability Id: 161 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10017 - Stat ID: 1 - Base Stat: 105 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10017 - Stat ID: 2 - Base Stat: 30 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10017 - Stat ID: 3 - Base Stat: 105 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10017 - Stat ID: 4 - Base Stat: 140 - Effort: 2
Atualizado - Pokemon Stat | Pokemon ID: 10017 - Stat ID: 5 - Base Stat: 105 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10017 - Stat ID: 6 - Base Stat: 55 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10017 - Color ID: 8

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10017 - Egg Group ID: 5

Já cadastrado  - Pokemon Generation | Pokemon ID: 10017 - Generation ID: 5

Já cadastrado  - Pokemon Shape | Pokemon ID: 10017 - Shape ID: 8

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 554 - Pokemon Id To: 555 - Pokemon Evolution: 1

-------------------------

Atualizado - Pokemon | 10018 - Meloetta-pirouette

Atualizado - Pokemon Ability | Pokemon ID: 10018 - Ability Id: 32 - Is True: 0

Atualizado - Pokemon Stat | Pokemon ID: 10018 - Stat ID: 1 - Base Stat: 100 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10018 - Stat ID: 2 - Base Stat: 128 - Effort: 1
Atualizado - Pokemon Stat | Pokemon ID: 10018 - Stat ID: 3 - Base Stat: 90 - Effort: 1
Atualizado - Pokemon Stat | Pokemon ID: 10018 - Stat ID: 4 - Base Stat: 77 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10018 - Stat ID: 5 - Base Stat: 77 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10018 - Stat ID: 6 - Base Stat: 128 - Effort: 1

Já cadastrado  - Pokemon Color | Pokemon ID: 10018 - Color ID: 9

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10018 - Egg Group ID: 15

Já cadastrado  - Pokemon Generation | Pokemon ID: 10018 - Generation ID: 5

Já cadastrado  - Pokemon Shape | Pokemon ID: 10018 - Shape ID: 12


-------------------------

Atualizado - Pokemon | 10019 - Tornadus-therian

Atualizado - Pokemon Ability | Pokemon ID: 10019 - Ability Id: 144 - Is True: 0

Atualizado - Pokemon Stat | Pokemon ID: 10019 - Stat ID: 1 - Base Stat: 79 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10019 - Stat ID: 2 - Base Stat: 100 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10019 - Stat ID: 3 - Base Stat: 80 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10019 - Stat ID: 4 - Base Stat: 110 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10019 - Stat ID: 5 - Base Stat: 90 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10019 - Stat ID: 6 - Base Stat: 121 - Effort: 3

Já cadastrado  - Pokemon Color | Pokemon ID: 10019 - Color ID: 5

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10019 - Egg Group ID: 15

Já cadastrado  - Pokemon Generation | Pokemon ID: 10019 - Generation ID: 5

Já cadastrado  - Pokemon Shape | Pokemon ID: 10019 - Shape ID: 4


-------------------------

Atualizado - Pokemon | 10020 - Thundurus-therian

Atualizado - Pokemon Ability | Pokemon ID: 10020 - Ability Id: 10 - Is True: 0

Atualizado - Pokemon Stat | Pokemon ID: 10020 - Stat ID: 1 - Base Stat: 79 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10020 - Stat ID: 2 - Base Stat: 105 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10020 - Stat ID: 3 - Base Stat: 70 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10020 - Stat ID: 4 - Base Stat: 145 - Effort: 3
Atualizado - Pokemon Stat | Pokemon ID: 10020 - Stat ID: 5 - Base Stat: 80 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10020 - Stat ID: 6 - Base Stat: 101 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10020 - Color ID: 2

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10020 - Egg Group ID: 15

Já cadastrado  - Pokemon Generation | Pokemon ID: 10020 - Generation ID: 5

Já cadastrado  - Pokemon Shape | Pokemon ID: 10020 - Shape ID: 4


-------------------------

Atualizado - Pokemon | 10021 - Landorus-therian

Atualizado - Pokemon Ability | Pokemon ID: 10021 - Ability Id: 22 - Is True: 0

Atualizado - Pokemon Stat | Pokemon ID: 10021 - Stat ID: 1 - Base Stat: 89 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10021 - Stat ID: 2 - Base Stat: 145 - Effort: 3
Atualizado - Pokemon Stat | Pokemon ID: 10021 - Stat ID: 3 - Base Stat: 90 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10021 - Stat ID: 4 - Base Stat: 105 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10021 - Stat ID: 5 - Base Stat: 80 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10021 - Stat ID: 6 - Base Stat: 91 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10021 - Color ID: 3

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10021 - Egg Group ID: 15

Já cadastrado  - Pokemon Generation | Pokemon ID: 10021 - Generation ID: 5

Já cadastrado  - Pokemon Shape | Pokemon ID: 10021 - Shape ID: 4


-------------------------

Atualizado - Pokemon | 10022 - Kyurem-black

Atualizado - Pokemon Ability | Pokemon ID: 10022 - Ability Id: 164 - Is True: 0

Atualizado - Pokemon Stat | Pokemon ID: 10022 - Stat ID: 1 - Base Stat: 125 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10022 - Stat ID: 2 - Base Stat: 170 - Effort: 3
Atualizado - Pokemon Stat | Pokemon ID: 10022 - Stat ID: 3 - Base Stat: 100 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10022 - Stat ID: 4 - Base Stat: 120 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10022 - Stat ID: 5 - Base Stat: 90 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10022 - Stat ID: 6 - Base Stat: 95 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10022 - Color ID: 4

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10022 - Egg Group ID: 15

Já cadastrado  - Pokemon Generation | Pokemon ID: 10022 - Generation ID: 5

Já cadastrado  - Pokemon Shape | Pokemon ID: 10022 - Shape ID: 6


-------------------------

Atualizado - Pokemon | 10023 - Kyurem-white

Atualizado - Pokemon Ability | Pokemon ID: 10023 - Ability Id: 163 - Is True: 0

Atualizado - Pokemon Stat | Pokemon ID: 10023 - Stat ID: 1 - Base Stat: 125 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10023 - Stat ID: 2 - Base Stat: 120 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10023 - Stat ID: 3 - Base Stat: 90 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10023 - Stat ID: 4 - Base Stat: 170 - Effort: 3
Atualizado - Pokemon Stat | Pokemon ID: 10023 - Stat ID: 5 - Base Stat: 100 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10023 - Stat ID: 6 - Base Stat: 95 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10023 - Color ID: 4

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10023 - Egg Group ID: 15

Já cadastrado  - Pokemon Generation | Pokemon ID: 10023 - Generation ID: 5

Já cadastrado  - Pokemon Shape | Pokemon ID: 10023 - Shape ID: 6


-------------------------

Atualizado - Pokemon | 10024 - Keldeo-resolute

Atualizado - Pokemon Ability | Pokemon ID: 10024 - Ability Id: 154 - Is True: 0

Atualizado - Pokemon Stat | Pokemon ID: 10024 - Stat ID: 1 - Base Stat: 91 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10024 - Stat ID: 2 - Base Stat: 72 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10024 - Stat ID: 3 - Base Stat: 90 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10024 - Stat ID: 4 - Base Stat: 129 - Effort: 3
Atualizado - Pokemon Stat | Pokemon ID: 10024 - Stat ID: 5 - Base Stat: 90 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10024 - Stat ID: 6 - Base Stat: 108 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10024 - Color ID: 10

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10024 - Egg Group ID: 15

Já cadastrado  - Pokemon Generation | Pokemon ID: 10024 - Generation ID: 5

Já cadastrado  - Pokemon Shape | Pokemon ID: 10024 - Shape ID: 8


-------------------------

Atualizado - Pokemon | 10025 - Meowstic-female

Atualizado - Pokemon Ability | Pokemon ID: 10025 - Ability Id: 51 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10025 - Ability Id: 151 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10025 - Ability Id: 172 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10025 - Stat ID: 1 - Base Stat: 74 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10025 - Stat ID: 2 - Base Stat: 48 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10025 - Stat ID: 3 - Base Stat: 76 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10025 - Stat ID: 4 - Base Stat: 83 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10025 - Stat ID: 5 - Base Stat: 81 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10025 - Stat ID: 6 - Base Stat: 104 - Effort: 2

Já cadastrado  - Pokemon Color | Pokemon ID: 10025 - Color ID: 2

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10025 - Egg Group ID: 5

Já cadastrado  - Pokemon Generation | Pokemon ID: 10025 - Generation ID: 6

Já cadastrado  - Pokemon Shape | Pokemon ID: 10025 - Shape ID: 6

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 677 - Pokemon Id To: 678 - Pokemon Evolution: 1

-------------------------

Atualizado - Pokemon | 10026 - Aegislash-blade

Atualizado - Pokemon Ability | Pokemon ID: 10026 - Ability Id: 176 - Is True: 0

Atualizado - Pokemon Stat | Pokemon ID: 10026 - Stat ID: 1 - Base Stat: 60 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10026 - Stat ID: 2 - Base Stat: 140 - Effort: 2
Atualizado - Pokemon Stat | Pokemon ID: 10026 - Stat ID: 3 - Base Stat: 50 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10026 - Stat ID: 4 - Base Stat: 140 - Effort: 1
Atualizado - Pokemon Stat | Pokemon ID: 10026 - Stat ID: 5 - Base Stat: 50 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10026 - Stat ID: 6 - Base Stat: 60 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10026 - Color ID: 3

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10026 - Egg Group ID: 10

Já cadastrado  - Pokemon Generation | Pokemon ID: 10026 - Generation ID: 6

Já cadastrado  - Pokemon Shape | Pokemon ID: 10026 - Shape ID: 5

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 679 - Pokemon Id To: 680 - Pokemon Evolution: 1
Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 680 - Pokemon Id To: 681 - Pokemon Evolution: 2

-------------------------

Atualizado - Pokemon | 10027 - Pumpkaboo-small

Atualizado - Pokemon Ability | Pokemon ID: 10027 - Ability Id: 53 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10027 - Ability Id: 119 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10027 - Ability Id: 15 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10027 - Stat ID: 1 - Base Stat: 44 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10027 - Stat ID: 2 - Base Stat: 66 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10027 - Stat ID: 3 - Base Stat: 70 - Effort: 1
Atualizado - Pokemon Stat | Pokemon ID: 10027 - Stat ID: 4 - Base Stat: 44 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10027 - Stat ID: 5 - Base Stat: 55 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10027 - Stat ID: 6 - Base Stat: 56 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10027 - Color ID: 3

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10027 - Egg Group ID: 11

Já cadastrado  - Pokemon Generation | Pokemon ID: 10027 - Generation ID: 6

Já cadastrado  - Pokemon Shape | Pokemon ID: 10027 - Shape ID: 1

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 710 - Pokemon Id To: 711 - Pokemon Evolution: 1

-------------------------

Atualizado - Pokemon | 10028 - Pumpkaboo-large

Atualizado - Pokemon Ability | Pokemon ID: 10028 - Ability Id: 53 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10028 - Ability Id: 119 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10028 - Ability Id: 15 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10028 - Stat ID: 1 - Base Stat: 54 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10028 - Stat ID: 2 - Base Stat: 66 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10028 - Stat ID: 3 - Base Stat: 70 - Effort: 1
Atualizado - Pokemon Stat | Pokemon ID: 10028 - Stat ID: 4 - Base Stat: 44 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10028 - Stat ID: 5 - Base Stat: 55 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10028 - Stat ID: 6 - Base Stat: 46 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10028 - Color ID: 3

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10028 - Egg Group ID: 11

Já cadastrado  - Pokemon Generation | Pokemon ID: 10028 - Generation ID: 6

Já cadastrado  - Pokemon Shape | Pokemon ID: 10028 - Shape ID: 1

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 710 - Pokemon Id To: 711 - Pokemon Evolution: 1

-------------------------

Atualizado - Pokemon | 10029 - Pumpkaboo-super

Atualizado - Pokemon Ability | Pokemon ID: 10029 - Ability Id: 53 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10029 - Ability Id: 119 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10029 - Ability Id: 15 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10029 - Stat ID: 1 - Base Stat: 59 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10029 - Stat ID: 2 - Base Stat: 66 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10029 - Stat ID: 3 - Base Stat: 70 - Effort: 1
Atualizado - Pokemon Stat | Pokemon ID: 10029 - Stat ID: 4 - Base Stat: 44 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10029 - Stat ID: 5 - Base Stat: 55 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10029 - Stat ID: 6 - Base Stat: 41 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10029 - Color ID: 3

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10029 - Egg Group ID: 11

Já cadastrado  - Pokemon Generation | Pokemon ID: 10029 - Generation ID: 6

Já cadastrado  - Pokemon Shape | Pokemon ID: 10029 - Shape ID: 1

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 710 - Pokemon Id To: 711 - Pokemon Evolution: 1

-------------------------

Atualizado - Pokemon | 10030 - Gourgeist-small

Atualizado - Pokemon Ability | Pokemon ID: 10030 - Ability Id: 53 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10030 - Ability Id: 119 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10030 - Ability Id: 15 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10030 - Stat ID: 1 - Base Stat: 55 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10030 - Stat ID: 2 - Base Stat: 85 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10030 - Stat ID: 3 - Base Stat: 122 - Effort: 2
Atualizado - Pokemon Stat | Pokemon ID: 10030 - Stat ID: 4 - Base Stat: 58 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10030 - Stat ID: 5 - Base Stat: 75 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10030 - Stat ID: 6 - Base Stat: 99 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10030 - Color ID: 3

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10030 - Egg Group ID: 11

Já cadastrado  - Pokemon Generation | Pokemon ID: 10030 - Generation ID: 6

Já cadastrado  - Pokemon Shape | Pokemon ID: 10030 - Shape ID: 5

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 710 - Pokemon Id To: 711 - Pokemon Evolution: 1

-------------------------

Atualizado - Pokemon | 10031 - Gourgeist-large

Atualizado - Pokemon Ability | Pokemon ID: 10031 - Ability Id: 53 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10031 - Ability Id: 119 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10031 - Ability Id: 15 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10031 - Stat ID: 1 - Base Stat: 75 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10031 - Stat ID: 2 - Base Stat: 95 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10031 - Stat ID: 3 - Base Stat: 122 - Effort: 2
Atualizado - Pokemon Stat | Pokemon ID: 10031 - Stat ID: 4 - Base Stat: 58 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10031 - Stat ID: 5 - Base Stat: 75 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10031 - Stat ID: 6 - Base Stat: 69 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10031 - Color ID: 3

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10031 - Egg Group ID: 11

Já cadastrado  - Pokemon Generation | Pokemon ID: 10031 - Generation ID: 6

Já cadastrado  - Pokemon Shape | Pokemon ID: 10031 - Shape ID: 5

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 710 - Pokemon Id To: 711 - Pokemon Evolution: 1

-------------------------

Atualizado - Pokemon | 10032 - Gourgeist-super

Atualizado - Pokemon Ability | Pokemon ID: 10032 - Ability Id: 53 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10032 - Ability Id: 119 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10032 - Ability Id: 15 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10032 - Stat ID: 1 - Base Stat: 85 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10032 - Stat ID: 2 - Base Stat: 100 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10032 - Stat ID: 3 - Base Stat: 122 - Effort: 2
Atualizado - Pokemon Stat | Pokemon ID: 10032 - Stat ID: 4 - Base Stat: 58 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10032 - Stat ID: 5 - Base Stat: 75 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10032 - Stat ID: 6 - Base Stat: 54 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10032 - Color ID: 3

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10032 - Egg Group ID: 11

Já cadastrado  - Pokemon Generation | Pokemon ID: 10032 - Generation ID: 6

Já cadastrado  - Pokemon Shape | Pokemon ID: 10032 - Shape ID: 5

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 710 - Pokemon Id To: 711 - Pokemon Evolution: 1

-------------------------

Atualizado - Pokemon | 10033 - Venusaur-mega

Atualizado - Pokemon Ability | Pokemon ID: 10033 - Ability Id: 47 - Is True: 0

Atualizado - Pokemon Stat | Pokemon ID: 10033 - Stat ID: 1 - Base Stat: 80 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10033 - Stat ID: 2 - Base Stat: 100 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10033 - Stat ID: 3 - Base Stat: 123 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10033 - Stat ID: 4 - Base Stat: 122 - Effort: 2
Atualizado - Pokemon Stat | Pokemon ID: 10033 - Stat ID: 5 - Base Stat: 120 - Effort: 1
Atualizado - Pokemon Stat | Pokemon ID: 10033 - Stat ID: 6 - Base Stat: 80 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10033 - Color ID: 5

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10033 - Egg Group ID: 1
Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10033 - Egg Group ID: 7

Já cadastrado  - Pokemon Generation | Pokemon ID: 10033 - Generation ID: 1

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10033 - Habitat ID: 3

Já cadastrado  - Pokemon Shape | Pokemon ID: 10033 - Shape ID: 8

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 1 - Pokemon Id To: 2 - Pokemon Evolution: 1
Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 2 - Pokemon Id To: 3 - Pokemon Evolution: 2

-------------------------

Atualizado - Pokemon | 10034 - Charizard-mega-x

Atualizado - Pokemon Ability | Pokemon ID: 10034 - Ability Id: 181 - Is True: 0

Atualizado - Pokemon Stat | Pokemon ID: 10034 - Stat ID: 1 - Base Stat: 78 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10034 - Stat ID: 2 - Base Stat: 130 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10034 - Stat ID: 3 - Base Stat: 111 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10034 - Stat ID: 4 - Base Stat: 130 - Effort: 3
